time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-09 00:00:00+00:00,5,4,10,6
2023-06-10 00:00:00+00:00,5,2,6,2
2023-06-11 00:00:00+00:00,1,1,19,3
2023-06-12 00:00:00+00:00,3,3,3,2
2023-06-13 00:00:00+00:00,1,1,22,6
2023-06-14 00:00:00+00:00,1,1,18,3
2023-06-15 00:00:00+00:00,1,1,2,2
2023-06-16 00:00:00+00:00,2,2,3,3
2023-06-17 00:00:00+00:00,2,2,4,2
2023-06-18 00:00:00+00:00,2,2,4,3
2023-06-19 00:00:00+00:00,4,3,2,2
2023-06-20 00:00:00+00:00,1,1,3,2
2023-06-21 00:00:00+00:00,2,2,26,7
2023-06-22 00:00:00+00:00,5,3,11,2
