time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-10 00:00:00+00:00,2,2,9,6
2023-05-11 00:00:00+00:00,4,4,31,4
2023-05-12 00:00:00+00:00,4,3,80,4
2023-05-13 00:00:00+00:00,2,2,6,5
2023-05-14 00:00:00+00:00,4,3,7,3
2023-05-15 00:00:00+00:00,3,2,4,2
2023-05-16 00:00:00+00:00,1,1,107,6
2023-05-17 00:00:00+00:00,2,2,38,7
2023-05-18 00:00:00+00:00,1,1,25,4
2023-05-19 00:00:00+00:00,1,1,26,2
2023-05-20 00:00:00+00:00,5,3,11,4
2023-05-21 00:00:00+00:00,6,4,41,11
2023-05-22 00:00:00+00:00,6,5,16,9
2023-05-23 00:00:00+00:00,3,2,27,15
