time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,3,3,18,11
2023-05-03 00:00:00+00:00,2,2,14,11
2023-05-04 00:00:00+00:00,2,2,15,10
2023-05-05 00:00:00+00:00,3,3,17,4
2023-05-06 00:00:00+00:00,2,2,14,10
2023-05-07 00:00:00+00:00,2,2,20,12
2023-05-08 00:00:00+00:00,2,2,11,9
2023-05-09 00:00:00+00:00,2,2,30,6
2023-05-10 00:00:00+00:00,2,2,9,6
2023-05-11 00:00:00+00:00,4,4,31,4
2023-05-12 00:00:00+00:00,4,3,80,4
2023-05-13 00:00:00+00:00,2,2,6,5
2023-05-14 00:00:00+00:00,4,3,7,3
2023-05-15 00:00:00+00:00,2,1,4,2
