time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-03 00:00:00+00:00,5,2,3,3
2025-02-04 00:00:00+00:00,3,3,1,1
2025-02-05 00:00:00+00:00,8,3,15,4
2025-02-06 00:00:00+00:00,1,1,18,4
2025-02-07 00:00:00+00:00,3,2,1,1
2025-02-08 00:00:00+00:00,6,4,22,1
2025-02-09 00:00:00+00:00,4,2,3,1
2025-02-10 00:00:00+00:00,6,2,8,1
2025-02-11 00:00:00+00:00,1,1,2,1
2025-02-12 00:00:00+00:00,2,2,2,2
2025-02-13 00:00:00+00:00,6,2,4,2
2025-02-14 00:00:00+00:00,9,4,10,3
2025-02-15 00:00:00+00:00,3,3,1,1
2025-02-16 00:00:00+00:00,1,1,3,1
