time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-29 00:00:00+00:00,10,3,3.0,1.0
2025-10-30 00:00:00+00:00,4,4,5.0,3.0
2025-10-31 00:00:00+00:00,2,2,5.0,3.0
2025-11-01 00:00:00+00:00,4,3,2.0,1.0
2025-11-02 00:00:00+00:00,4,4,,
2025-11-03 00:00:00+00:00,13,4,1.0,1.0
2025-11-04 00:00:00+00:00,2,2,2.0,2.0
2025-11-05 00:00:00+00:00,11,3,17.0,5.0
2025-11-06 00:00:00+00:00,6,6,6.0,4.0
2025-11-07 00:00:00+00:00,9,4,3.0,2.0
2025-11-08 00:00:00+00:00,5,4,,
2025-11-09 00:00:00+00:00,2,2,1.0,1.0
2025-11-10 00:00:00+00:00,10,4,6.0,2.0
2025-11-11 00:00:00+00:00,13,3,4.0,3.0
