time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-05 00:00:00+00:00,,,8,6
2024-11-06 00:00:00+00:00,2.0,1.0,7,4
2024-11-07 00:00:00+00:00,1.0,1.0,12,7
2024-11-08 00:00:00+00:00,,,6,4
2024-11-09 00:00:00+00:00,3.0,2.0,2,2
2024-11-10 00:00:00+00:00,,,17,5
2024-11-11 00:00:00+00:00,,,4,4
2024-11-12 00:00:00+00:00,2.0,1.0,4,2
2024-11-13 00:00:00+00:00,,,20,5
2024-11-15 00:00:00+00:00,,,6,5
2024-11-16 00:00:00+00:00,3.0,1.0,1,1
2024-11-17 00:00:00+00:00,,,1,1
2024-11-18 00:00:00+00:00,1.0,1.0,11,2
