time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-08 00:00:00+00:00,1,1,31,5
2024-04-09 00:00:00+00:00,2,2,5,3
2024-04-10 00:00:00+00:00,5,3,19,4
2024-04-11 00:00:00+00:00,3,2,21,4
2024-04-12 00:00:00+00:00,1,1,6,4
2024-04-13 00:00:00+00:00,1,1,1,1
2024-04-14 00:00:00+00:00,1,1,6,2
2024-04-15 00:00:00+00:00,6,3,10,5
2024-04-16 00:00:00+00:00,1,1,23,4
2024-04-17 00:00:00+00:00,2,2,2,1
2024-04-18 00:00:00+00:00,6,3,4,2
2024-04-19 00:00:00+00:00,1,1,8,3
2024-04-20 00:00:00+00:00,140,3,7,3
2024-04-21 00:00:00+00:00,53,1,29,4
