time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-16 00:00:00+00:00,,,3.0,1.0
2024-10-17 00:00:00+00:00,,,11.0,3.0
2024-10-18 00:00:00+00:00,1.0,1.0,3.0,1.0
2024-10-21 00:00:00+00:00,1.0,1.0,2.0,1.0
2024-10-22 00:00:00+00:00,3.0,1.0,16.0,3.0
2024-10-23 00:00:00+00:00,,,1.0,1.0
2024-10-24 00:00:00+00:00,,,3.0,3.0
2024-10-25 00:00:00+00:00,2.0,1.0,3.0,2.0
2024-10-26 00:00:00+00:00,1.0,1.0,,
2024-10-27 00:00:00+00:00,,,1.0,1.0
2024-10-28 00:00:00+00:00,,,6.0,3.0
2024-10-29 00:00:00+00:00,,,6.0,3.0
