time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-20 00:00:00+00:00,1,1,4.0,2.0
2025-08-21 00:00:00+00:00,1,1,6.0,2.0
2025-08-22 00:00:00+00:00,3,3,3.0,1.0
2025-08-23 00:00:00+00:00,5,5,,
2025-08-24 00:00:00+00:00,4,4,1.0,1.0
2025-08-25 00:00:00+00:00,2,2,1.0,1.0
2025-08-26 00:00:00+00:00,2,2,2.0,1.0
2025-08-27 00:00:00+00:00,1,1,2.0,2.0
2025-08-28 00:00:00+00:00,4,4,2.0,2.0
2025-08-29 00:00:00+00:00,1,1,,
2025-08-30 00:00:00+00:00,4,4,,
2025-08-31 00:00:00+00:00,4,4,,
2025-09-01 00:00:00+00:00,2,2,,
