time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-13 00:00:00+00:00,1.0,1.0,17.0,3.0
2024-06-14 00:00:00+00:00,,,8.0,4.0
2024-06-15 00:00:00+00:00,2.0,2.0,,
2024-06-16 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-06-17 00:00:00+00:00,1.0,1.0,12.0,5.0
2024-06-18 00:00:00+00:00,6.0,3.0,9.0,5.0
2024-06-19 00:00:00+00:00,2.0,2.0,52.0,5.0
2024-06-20 00:00:00+00:00,1.0,1.0,18.0,5.0
2024-06-21 00:00:00+00:00,1.0,1.0,56.0,2.0
2024-06-22 00:00:00+00:00,2.0,2.0,3.0,2.0
2024-06-23 00:00:00+00:00,3.0,1.0,31.0,5.0
2024-06-24 00:00:00+00:00,,,3.0,3.0
2024-06-25 00:00:00+00:00,1.0,1.0,2.0,1.0
2024-06-26 00:00:00+00:00,,,83.0,4.0
