time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-20 00:00:00+00:00,8,4,0,0
2026-01-21 00:00:00+00:00,17,9,3,1
2026-01-22 00:00:00+00:00,16,7,6,6
2026-01-23 00:00:00+00:00,9,5,1,1
2026-01-24 00:00:00+00:00,13,5,0,0
2026-01-25 00:00:00+00:00,9,5,1,1
2026-01-26 00:00:00+00:00,7,3,0,0
2026-01-27 00:00:00+00:00,9,5,1,1
2026-01-28 00:00:00+00:00,11,7,11,2
2026-01-29 00:00:00+00:00,3,3,0,0
2026-01-30 00:00:00+00:00,29,5,0,0
2026-01-31 00:00:00+00:00,13,5,0,0
2026-02-01 00:00:00+00:00,21,8,0,0
2026-02-02 00:00:00+00:00,4,4,2,2
