time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-06 00:00:00+00:00,2,2,19,2
2023-11-07 00:00:00+00:00,1,1,8,3
2023-11-08 00:00:00+00:00,3,3,20,4
2023-11-09 00:00:00+00:00,1,1,34,6
2023-11-10 00:00:00+00:00,2,2,11,4
2023-11-11 00:00:00+00:00,2,2,20,3
2023-11-12 00:00:00+00:00,1,1,1,1
2023-11-13 00:00:00+00:00,2,2,65,2
2023-11-14 00:00:00+00:00,1,1,7,3
2023-11-15 00:00:00+00:00,2,2,35,3
2023-11-16 00:00:00+00:00,1,1,25,5
2023-11-17 00:00:00+00:00,1,1,3,2
2023-11-18 00:00:00+00:00,1,1,6,1
