time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-21 00:00:00+00:00,45,12,0,0
2026-06-22 00:00:00+00:00,34,8,0,0
2026-06-23 00:00:00+00:00,29,9,0,0
2026-06-24 00:00:00+00:00,18,3,0,0
2026-06-25 00:00:00+00:00,34,9,1,1
2026-06-26 00:00:00+00:00,16,6,1,1
2026-06-27 00:00:00+00:00,9,4,0,0
2026-06-28 00:00:00+00:00,12,6,1,1
2026-06-29 00:00:00+00:00,16,7,1,1
2026-06-30 00:00:00+00:00,11,5,0,0
2026-07-01 00:00:00+00:00,2,2,0,0
2026-07-02 00:00:00+00:00,16,7,0,0
2026-07-03 00:00:00+00:00,13,4,2,2
2026-07-04 00:00:00+00:00,24,10,1,1
