time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-18 00:00:00+00:00,3.0,2.0,57,7
2024-09-19 00:00:00+00:00,1.0,1.0,62,8
2024-09-20 00:00:00+00:00,,,24,7
2024-09-21 00:00:00+00:00,2.0,2.0,56,7
2024-09-22 00:00:00+00:00,,,23,6
2024-09-23 00:00:00+00:00,,,85,15
2024-09-24 00:00:00+00:00,1.0,1.0,19,6
2024-09-25 00:00:00+00:00,3.0,3.0,15,6
2024-09-26 00:00:00+00:00,,,6,4
2024-09-27 00:00:00+00:00,,,10,6
2024-09-28 00:00:00+00:00,1.0,1.0,4,3
2024-09-29 00:00:00+00:00,,,3,2
2024-09-30 00:00:00+00:00,3.0,2.0,5,2
2024-10-01 00:00:00+00:00,,,1,1
