time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-06 00:00:00+00:00,2.0,2.0,1,1
2023-09-07 00:00:00+00:00,3.0,3.0,11,2
2023-09-08 00:00:00+00:00,1.0,1.0,36,2
2023-09-09 00:00:00+00:00,1.0,1.0,70,1
2023-09-10 00:00:00+00:00,2.0,2.0,6,4
2023-09-11 00:00:00+00:00,6.0,5.0,38,2
2023-09-12 00:00:00+00:00,1.0,1.0,55,5
2023-09-13 00:00:00+00:00,2.0,2.0,34,4
2023-09-14 00:00:00+00:00,2.0,2.0,7,4
2023-09-15 00:00:00+00:00,1.0,1.0,57,4
2023-09-16 00:00:00+00:00,1.0,1.0,11,3
2023-09-17 00:00:00+00:00,4.0,4.0,8,2
2023-09-18 00:00:00+00:00,3.0,2.0,14,3
2023-09-19 00:00:00+00:00,,,16,2
