time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-03 00:00:00+00:00,5.0,4.0,7,4
2023-11-04 00:00:00+00:00,3.0,3.0,2,2
2023-11-05 00:00:00+00:00,1.0,1.0,2,1
2023-11-06 00:00:00+00:00,2.0,2.0,19,2
2023-11-07 00:00:00+00:00,1.0,1.0,8,3
2023-11-08 00:00:00+00:00,3.0,3.0,20,4
2023-11-09 00:00:00+00:00,1.0,1.0,34,6
2023-11-10 00:00:00+00:00,2.0,2.0,11,4
2023-11-11 00:00:00+00:00,2.0,2.0,20,3
2023-11-12 00:00:00+00:00,1.0,1.0,1,1
2023-11-13 00:00:00+00:00,2.0,2.0,65,2
2023-11-14 00:00:00+00:00,1.0,1.0,7,3
2023-11-15 00:00:00+00:00,2.0,2.0,35,3
2023-11-16 00:00:00+00:00,,,25,5
