time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-25 00:00:00+00:00,3.0,3.0,12,4
2023-12-26 00:00:00+00:00,1.0,1.0,22,6
2023-12-27 00:00:00+00:00,1.0,1.0,84,1
2023-12-28 00:00:00+00:00,3.0,2.0,30,7
2023-12-29 00:00:00+00:00,1.0,1.0,2,1
2023-12-30 00:00:00+00:00,3.0,2.0,3,2
2023-12-31 00:00:00+00:00,1.0,1.0,1,1
2024-01-01 00:00:00+00:00,6.0,4.0,5,2
2024-01-02 00:00:00+00:00,2.0,2.0,22,3
2024-01-03 00:00:00+00:00,1.0,1.0,2,2
2024-01-04 00:00:00+00:00,1.0,1.0,7,4
2024-01-05 00:00:00+00:00,1.0,1.0,16,4
2024-01-06 00:00:00+00:00,1.0,1.0,1,1
2024-01-07 00:00:00+00:00,,,32,2
