time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-21 00:00:00+00:00,54.0,2.0,29.0,4.0
2024-04-22 00:00:00+00:00,1.0,1.0,7.0,5.0
2024-04-23 00:00:00+00:00,1.0,1.0,6.0,4.0
2024-04-24 00:00:00+00:00,2.0,2.0,20.0,4.0
2024-04-25 00:00:00+00:00,2.0,2.0,16.0,6.0
2024-04-26 00:00:00+00:00,9.0,4.0,11.0,3.0
2024-04-27 00:00:00+00:00,1.0,1.0,26.0,3.0
2024-04-28 00:00:00+00:00,5.0,2.0,15.0,4.0
2024-04-29 00:00:00+00:00,2.0,2.0,26.0,5.0
2024-04-30 00:00:00+00:00,1.0,1.0,4.0,2.0
2024-05-01 00:00:00+00:00,1.0,1.0,2.0,2.0
2024-05-02 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-05-03 00:00:00+00:00,5.0,2.0,,
2024-05-04 00:00:00+00:00,,,11.0,3.0
