time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-14 00:00:00+00:00,7,3,0,0
2026-01-15 00:00:00+00:00,7,3,3,2
2026-01-16 00:00:00+00:00,8,4,0,0
2026-01-17 00:00:00+00:00,13,9,1,1
2026-01-18 00:00:00+00:00,9,5,2,1
2026-01-19 00:00:00+00:00,12,4,1,1
2026-01-20 00:00:00+00:00,8,4,0,0
2026-01-21 00:00:00+00:00,17,9,3,1
2026-01-22 00:00:00+00:00,16,7,6,6
2026-01-23 00:00:00+00:00,9,5,1,1
2026-01-24 00:00:00+00:00,13,5,0,0
2026-01-25 00:00:00+00:00,9,5,1,1
2026-01-26 00:00:00+00:00,7,3,0,0
2026-01-27 00:00:00+00:00,9,5,1,1
